# ENERGY SUPPLY GROUP 44
# 3 wind turbines situated in the Flevopolder.
#
# time [s], power [MW]
0, 1.017855
900, 1.017855
1800, 1.116442
2700, 1.116442
3600, 1.116442
4500, 1.219410
5400, 1.326854
6300, 1.438869
7200, 1.555552
8100, 1.676996
9000, 1.803297
9900, 1.934551
10800, 2.070852
11700, 2.212296
12600, 2.358978
13500, 2.510994
14400, 2.668438
15300, 2.831405
16200, 2.831405
17100, 2.831405
18000, 2.999992
18900, 2.999992
19800, 2.831405
20700, 2.831405
21600, 2.831405
22500, 2.668438
23400, 2.510994
24300, 2.358978
25200, 2.212296
26100, 2.070852
27000, 2.070852
27900, 1.934551
28800, 1.803297
29700, 1.803297
30600, 1.676996
31500, 1.676996
32400, 1.676996
33300, 1.555552
34200, 1.555552
35100, 1.555552
36000, 1.555552
36900, 1.676996
37800, 1.934551
38700, 2.070852
39600, 2.358978
40500, 2.358978
41400, 2.510994
42300, 2.668438
43200, 2.668438
44100, 2.668438
45000, 2.668438
45900, 2.668438
46800, 2.668438
47700, 2.668438
48600, 2.510994
49500, 2.510994
50400, 2.510994
51300, 2.510994
52200, 2.668438
53100, 2.831405
54000, 2.831405
54900, 2.999992
55800, 3.174293
56700, 3.354404
57600, 3.354404
58500, 3.540420
59400, 3.540420
60300, 3.540420
61200, 3.540420
62100, 3.540420
63000, 3.540420
63900, 3.732435
64800, 3.732435
65700, 3.930546
66600, 3.930546
67500, 4.134847
68400, 4.345433
69300, 4.134847
70200, 3.930546
71100, 3.732435
72000, 3.540420
72900, 3.540420
73800, 3.540420
74700, 3.540420
75600, 3.354404
76500, 3.540420
77400, 3.540420
78300, 3.732435
79200, 3.930546
80100, 3.930546
81000, 4.134847
81900, 4.134847
82800, 4.345433
83700, 4.345433
84600, 4.345433
85500, 4.345433
86400, 4.345433
87300, 4.345433
88200, 4.134847
89100, 4.134847
90000, 3.930546
90900, 3.930546
91800, 3.732435
92700, 3.732435
93600, 3.732435
94500, 3.540420
95400, 3.354404
96300, 3.354404
97200, 3.174293
98100, 2.999992
99000, 2.831405
99900, 2.668438
100800, 2.668438
101700, 2.510994
102600, 2.510994
103500, 2.510994
104400, 2.510994
105300, 2.358978
106200, 2.212296
107100, 2.070852
108000, 1.934551
108900, 1.676996
109800, 1.438869
110700, 1.219410
111600, 0.923553
112500, 0.923553
113400, 0.923553
114300, 0.833442
115200, 0.833442
116100, 0.923553
117000, 1.017855
117900, 1.116442
118800, 1.219410
119700, 1.219410
120600, 1.116442
121500, 1.116442
122400, 1.116442
123300, 1.116442
124200, 1.116442
125100, 1.116442
126000, 1.116442
126900, 1.116442
127800, 1.219410
128700, 1.219410
129600, 1.219410
130500, 1.116442
131400, 0.923553
132300, 0.833442
133200, 0.747427
134100, 0.587300
135000, 0.442412
135900, 0.311999
136800, 0.195301
137700, 0.091555
138600, 0.000000
139500, 0.000000
140400, 0.000000
141300, 0.000000
142200, 0.000000
143100, 0.000000
144000, 0.000000
144900, 0.000000
145800, 0.000000
146700, 0.000000
147600, 0.000000
148500, 0.000000
149400, 0.000000
150300, 0.000000
151200, 0.000000
152100, 0.000000
153000, 0.000000
153900, 0.000000
154800, 0.000000
155700, 0.000000
156600, 0.000000
157500, 0.000000
158400, 0.000000
159300, 0.000000
160200, 0.000000
161100, 0.000000
162000, 0.000000
162900, 0.000000
163800, 0.000000
164700, 0.000000
165600, 0.000000
166500, 0.000000
167400, 0.000000
168300, 0.000000
169200, 0.000000
170100, 0.000000
171000, 0.000000
171900, 0.000000
172800, 0.000000
173700, 0.000000
174600, 0.000000
175500, 0.000000
176400, 0.000000
177300, 0.000000
178200, 0.000000
179100, 0.000000
180000, 0.000000
180900, 0.000000
181800, 0.000000
182700, 0.000000
183600, 0.000000
184500, 0.000000
185400, 0.000000
186300, 0.000000
187200, 0.000000
188100, 0.000000
189000, 0.000000
189900, 0.000000
190800, 0.000000
191700, 0.000000
192600, 0.000000
193500, 0.000000
194400, 0.000000
195300, 0.000000
196200, 0.000000
197100, 0.000000
198000, 0.000000
198900, 0.000000
199800, 0.000000
200700, 0.000000
201600, 0.000000
202500, 0.000000
203400, 0.044301
204300, 0.091555
205200, 0.141857
206100, 0.141857
207000, 0.195301
207900, 0.195301
208800, 0.195301
209700, 0.251983
210600, 0.311999
211500, 0.375443
212400, 0.442412
213300, 0.442412
214200, 0.442412
215100, 0.512999
216000, 0.512999
216900, 0.375443
217800, 0.311999
218700, 0.251983
219600, 0.141857
220500, 0.044301
221400, 0.000000
222300, 0.000000
223200, 0.000000
224100, 0.000000
225000, 0.000000
225900, 0.000000
226800, 0.000000
227700, 0.000000
228600, 0.000000
229500, 0.000000
230400, 0.000000
231300, 0.000000
232200, 0.000000
233100, 0.000000
234000, 0.000000
234900, 0.000000
235800, 0.000000
236700, 0.000000
237600, 0.000000
238500, 0.000000
239400, 0.000000
240300, 0.000000
241200, 0.000000
242100, 0.000000
243000, 0.000000
243900, 0.000000
244800, 0.000000
245700, 0.000000
246600, 0.000000
247500, 0.000000
248400, 0.000000
249300, 0.000000
250200, 0.000000
251100, 0.000000
252000, 0.000000
252900, 0.000000
253800, 0.000000
254700, 0.000000
255600, 0.000000
256500, 0.000000
257400, 0.000000
258300, 0.000000
259200, 0.000000
260100, 0.000000
261000, 0.000000
261900, 0.000000
262800, 0.000000
263700, 0.000000
264600, 0.000000
265500, 0.000000
266400, 0.000000
267300, 0.000000
268200, 0.000000
269100, 0.000000
270000, 0.000000
270900, 0.000000
271800, 0.000000
272700, 0.000000
273600, 0.000000
274500, 0.000000
275400, 0.000000
276300, 0.000000
277200, 0.000000
278100, 0.000000
279000, 0.000000
279900, 0.044301
280800, 0.044301
281700, 0.044301
282600, 0.044301
283500, 0.044301
284400, 0.000000
285300, 0.044301
286200, 0.091555
287100, 0.141857
288000, 0.141857
288900, 0.251983
289800, 0.375443
290700, 0.512999
291600, 0.665411
292500, 0.747427
293400, 0.833442
294300, 0.833442
295200, 0.923553
296100, 0.923553
297000, 1.017855
297900, 1.017855
298800, 1.017855
299700, 1.017855
300600, 1.017855
301500, 1.017855
302400, 1.017855
303300, 0.923553
304200, 0.833442
305100, 0.833442
306000, 0.747427
306900, 0.665411
307800, 0.665411
308700, 0.587300
309600, 0.512999
310500, 0.512999
311400, 0.442412
312300, 0.375443
313200, 0.311999
314100, 0.251983
315000, 0.251983
315900, 0.195301
316800, 0.141857
317700, 0.141857
318600, 0.091555
319500, 0.091555
320400, 0.044301
321300, 0.044301
322200, 0.044301
323100, 0.044301
324000, 0.000000
324900, 0.044301
325800, 0.044301
326700, 0.044301
327600, 0.044301
328500, 0.091555
329400, 0.141857
330300, 0.195301
331200, 0.251983
332100, 0.251983
333000, 0.251983
333900, 0.311999
334800, 0.311999
335700, 0.311999
336600, 0.375443
337500, 0.375443
338400, 0.442412
339300, 0.512999
340200, 0.587300
341100, 0.665411
342000, 0.747427
342900, 0.747427
343800, 0.747427
344700, 0.747427
345600, 1.017855
346500, 1.017855
347400, 1.116442
348300, 1.116442
349200, 1.116442
350100, 1.219410
351000, 1.326854
351900, 1.326854
352800, 1.438869
353700, 1.555552
354600, 1.803297
355500, 1.934551
356400, 2.212296
357300, 2.212296
358200, 2.212296
359100, 2.212296
360000, 2.212296
360900, 2.358978
361800, 2.510994
362700, 2.668438
363600, 2.831405
364500, 2.831405
365400, 2.831405
366300, 2.831405
367200, 2.831405
368100, 2.831405
369000, 2.668438
369900, 2.668438
370800, 2.510994
371700, 2.668438
372600, 2.668438
373500, 2.831405
374400, 2.831405
375300, 2.831405
376200, 2.831405
377100, 2.999992
378000, 2.999992
378900, 2.999992
379800, 2.999992
380700, 2.999992
381600, 3.174293
382500, 2.999992
383400, 2.999992
384300, 2.831405
385200, 2.831405
386100, 2.668438
387000, 2.668438
387900, 2.510994
388800, 2.358978
389700, 2.358978
390600, 2.358978
391500, 2.212296
392400, 2.212296
393300, 2.212296
394200, 2.070852
395100, 2.070852
396000, 2.070852
396900, 1.934551
397800, 1.934551
398700, 1.803297
399600, 1.803297
400500, 1.803297
401400, 1.803297
402300, 1.676996
403200, 1.676996
404100, 1.676996
405000, 1.676996
405900, 1.676996
406800, 1.676996
407700, 1.555552
408600, 1.555552
409500, 1.555552
410400, 1.438869
411300, 1.438869
412200, 1.438869
413100, 1.438869
414000, 1.438869
414900, 1.438869
415800, 1.438869
416700, 1.326854
417600, 1.326854
418500, 1.326854
419400, 1.326854
420300, 1.438869
421200, 1.438869
422100, 1.326854
423000, 1.219410
423900, 1.116442
424800, 1.116442
425700, 1.116442
426600, 1.116442
427500, 1.116442
428400, 1.116442
429300, 1.116442
430200, 1.116442
431100, 1.116442
432000, 0.747427
432900, 0.665411
433800, 0.587300
434700, 0.587300
435600, 0.512999
436500, 0.442412
437400, 0.375443
438300, 0.311999
439200, 0.251983
440100, 0.195301
441000, 0.195301
441900, 0.141857
442800, 0.141857
443700, 0.141857
444600, 0.141857
445500, 0.091555
446400, 0.091555
447300, 0.091555
448200, 0.091555
449100, 0.091555
450000, 0.044301
450900, 0.044301
451800, 0.000000
452700, 0.000000
453600, 0.000000
454500, 0.000000
455400, 0.000000
456300, 0.000000
457200, 0.000000
458100, 0.000000
459000, 0.000000
459900, 0.000000
460800, 0.000000
461700, 0.000000
462600, 0.000000
463500, 0.000000
464400, 0.000000
465300, 0.000000
466200, 0.000000
467100, 0.000000
468000, 0.000000
468900, 0.000000
469800, 0.000000
470700, 0.000000
471600, 0.000000
472500, 0.000000
473400, 0.000000
474300, 0.000000
475200, 0.000000
476100, 0.000000
477000, 0.000000
477900, 0.000000
478800, 0.000000
479700, 0.000000
480600, 0.000000
481500, 0.000000
482400, 0.000000
483300, 0.000000
484200, 0.000000
485100, 0.000000
486000, 0.000000
486900, 0.000000
487800, 0.000000
488700, 0.000000
489600, 0.000000
490500, 0.000000
491400, 0.000000
492300, 0.000000
493200, 0.000000
494100, 0.000000
495000, 0.000000
495900, 0.000000
496800, 0.000000
497700, 0.000000
498600, 0.000000
499500, 0.000000
500400, 0.000000
501300, 0.000000
502200, 0.000000
503100, 0.000000
504000, 0.000000
504900, 0.000000
505800, 0.000000
506700, 0.000000
507600, 0.000000
508500, 0.000000
509400, 0.000000
510300, 0.000000
511200, 0.000000
512100, 0.000000
513000, 0.000000
513900, 0.000000
514800, 0.000000
515700, 0.000000
516600, 0.000000
517500, 0.000000
518400, 0.000000
519300, 0.000000
520200, 0.000000
521100, 0.000000
522000, 0.000000
522900, 0.000000
523800, 0.000000
524700, 0.000000
525600, 0.000000
526500, 0.000000
527400, 0.000000
528300, 0.000000
529200, 0.000000
530100, 0.000000
531000, 0.000000
531900, 0.000000
532800, 0.000000
533700, 0.000000
534600, 0.000000
535500, 0.000000
536400, 0.044301
537300, 0.044301
538200, 0.091555
539100, 0.091555
540000, 0.141857
540900, 0.141857
541800, 0.141857
542700, 0.141857
543600, 0.141857
544500, 0.141857
545400, 0.195301
546300, 0.195301
547200, 0.251983
548100, 0.251983
549000, 0.251983
549900, 0.251983
550800, 0.251983
551700, 0.251983
552600, 0.251983
553500, 0.251983
554400, 0.311999
555300, 0.375443
556200, 0.442412
557100, 0.512999
558000, 0.587300
558900, 0.747427
559800, 0.833442
560700, 1.017855
561600, 1.116442
562500, 1.219410
563400, 1.438869
564300, 1.555552
565200, 1.676996
566100, 1.803297
567000, 1.934551
567900, 2.070852
568800, 2.212296
569700, 2.358978
570600, 2.358978
571500, 2.510994
572400, 2.510994
573300, 2.831405
574200, 2.999992
575100, 3.174293
576000, 3.540420
576900, 3.540420
577800, 3.540420
578700, 3.540420
579600, 3.354404
580500, 3.540420
581400, 3.540420
582300, 3.732435
583200, 3.930546
584100, 3.930546
585000, 4.134847
585900, 4.134847
586800, 4.345433
587700, 4.345433
588600, 4.562401
589500, 4.785845
590400, 4.785845
591300, 4.785845
592200, 4.785845
593100, 4.785845
594000, 4.785845
594900, 5.015860
595800, 5.252542
596700, 5.495986
597600, 5.495986
598500, 5.495986
599400, 5.495986
600300, 5.495986
601200, 5.495986
602100, 5.495986
603000, 5.495986
603900, 5.495986
604800, 6.003540
605700, 6.267841
606600, 6.539285
607500, 7.103982
608400, 7.397426
609300, 7.698393
610200, 8.006980
611100, 8.323280
612000, 8.647391
612900, 8.979406
613800, 9.319421
614700, 10.023832
615600, 10.388418
616500, 10.761385
617400, 11.142829
618300, 11.142829
619200, 11.532844
620100, 11.931525
621000, 12.338969
621900, 12.338969
622800, 12.755269
623700, 12.755269
624600, 13.180522
625500, 13.180522
626400, 13.614822
627300, 13.614822
628200, 13.614822
629100, 13.614822
630000, 13.614822
630900, 13.180522
631800, 13.180522
632700, 12.755269
633600, 12.755269
634500, 12.338969
635400, 12.338969
636300, 12.338969
637200, 12.338969
638100, 12.338969
639000, 12.755269
639900, 12.755269
640800, 13.180522
641700, 13.180522
642600, 13.180522
643500, 13.614822
644400, 13.614822
645300, 14.058266
646200, 14.058266
647100, 14.510947
648000, 14.972962
648900, 14.972962
649800, 14.972962
650700, 14.972962
651600, 14.972962
652500, 14.972962
653400, 14.510947
654300, 14.510947
655200, 14.058266
656100, 14.058266
657000, 13.614822
657900, 13.614822
658800, 13.180522
659700, 13.180522
660600, 12.755269
661500, 12.755269
662400, 12.338969
663300, 11.931525
664200, 11.532844
665100, 11.142829
666000, 11.142829
666900, 10.761385
667800, 10.388418
668700, 9.667531
669600, 9.319421
670500, 8.979406
671400, 8.647391
672300, 8.323280
673200, 8.006980
674100, 7.698393
675000, 7.397426
675900, 7.397426
676800, 7.103982
677700, 7.103982
678600, 6.817967
679500, 6.817967
680400, 6.817967
681300, 6.539285
682200, 6.267841
683100, 6.267841
684000, 6.003540
684900, 6.003540
685800, 5.746287
686700, 5.495986
687600, 5.495986
688500, 5.495986
689400, 5.495986
690300, 5.495986
691200, 4.785845
692100, 4.562401
693000, 4.134847
693900, 3.930546
694800, 3.732435
695700, 3.540420
696600, 3.540420
697500, 3.354404
698400, 3.174293
699300, 2.999992
700200, 2.999992
701100, 2.831405
702000, 2.668438
702900, 2.668438
703800, 2.668438
704700, 2.510994
705600, 2.510994
706500, 2.212296
707400, 2.070852
708300, 1.803297
709200, 1.676996
710100, 1.555552
711000, 1.438869
711900, 1.326854
712800, 1.326854
713700, 1.219410
714600, 1.219410
715500, 1.116442
716400, 1.116442
717300, 1.017855
718200, 1.017855
719100, 1.017855
720000, 1.017855
720900, 1.017855
721800, 1.116442
722700, 1.116442
723600, 1.219410
724500, 1.219410
725400, 1.219410
726300, 1.219410
727200, 1.219410
728100, 1.438869
729000, 1.676996
729900, 2.070852
730800, 2.358978
731700, 2.668438
732600, 3.174293
733500, 3.540420
734400, 4.134847
735300, 3.930546
736200, 3.732435
737100, 3.732435
738000, 3.540420
738900, 3.174293
739800, 2.999992
740700, 2.668438
741600, 2.358978
742500, 2.212296
743400, 2.070852
744300, 1.934551
745200, 1.676996
746100, 1.676996
747000, 1.676996
747900, 1.676996
748800, 1.676996
749700, 1.676996
750600, 1.803297
751500, 1.803297
752400, 1.803297
753300, 1.803297
754200, 1.803297
755100, 1.803297
756000, 1.676996
756900, 1.676996
757800, 1.555552
758700, 1.438869
759600, 1.326854
760500, 1.116442
761400, 1.017855
762300, 0.833442
763200, 0.665411
764100, 0.665411
765000, 0.587300
765900, 0.512999
766800, 0.442412
767700, 0.311999
768600, 0.195301
769500, 0.044301
770400, 0.000000
771300, 0.000000
772200, 0.000000
773100, 0.000000
774000, 0.000000
774900, 0.000000
775800, 0.000000
776700, 0.000000
777600, 0.000000
778500, 0.000000
779400, 0.000000
780300, 0.000000
781200, 0.000000
782100, 0.000000
783000, 0.000000
783900, 0.000000
784800, 0.000000
785700, 0.000000
786600, 0.000000
787500, 0.000000
788400, 0.000000
789300, 0.000000
790200, 0.000000
791100, 0.000000
792000, 0.000000
792900, 0.000000
793800, 0.000000
794700, 0.000000
795600, 0.000000
796500, 0.000000
797400, 0.000000
798300, 0.000000
799200, 0.000000
800100, 0.000000
801000, 0.000000
801900, 0.000000
802800, 0.000000
803700, 0.000000
804600, 0.000000
805500, 0.000000
806400, 0.000000
807300, 0.000000
808200, 0.000000
809100, 0.000000
810000, 0.000000
810900, 0.000000
811800, 0.000000
812700, 0.000000
813600, 0.000000
814500, 0.000000
815400, 0.000000
816300, 0.000000
817200, 0.000000
818100, 0.000000
819000, 0.000000
819900, 0.000000
820800, 0.000000
821700, 0.000000
822600, 0.000000
823500, 0.000000
824400, 0.000000
825300, 0.000000
826200, 0.000000
827100, 0.000000
828000, 0.000000
828900, 0.000000
829800, 0.000000
830700, 0.000000
831600, 0.000000
832500, 0.000000
833400, 0.000000
834300, 0.000000
835200, 0.000000
836100, 0.000000
837000, 0.000000
837900, 0.000000
838800, 0.000000
839700, 0.000000
840600, 0.000000
841500, 0.000000
842400, 0.000000
843300, 0.000000
844200, 0.000000
845100, 0.000000
846000, 0.000000
846900, 0.000000
847800, 0.000000
848700, 0.000000
849600, 0.000000
850500, 0.000000
851400, 0.000000
852300, 0.000000
853200, 0.000000
854100, 0.000000
855000, 0.000000
855900, 0.044301
856800, 0.091555
857700, 0.044301
858600, 0.000000
859500, 0.000000
860400, 0.000000
861300, 0.000000
862200, 0.000000
863100, 0.000000
864000, 0.000000
864900, 0.000000
865800, 0.000000
866700, 0.000000
867600, 0.000000
868500, 0.000000
869400, 0.000000
870300, 0.000000
871200, 0.000000
872100, 0.000000
873000, 0.000000
873900, 0.000000
874800, 0.000000
875700, 0.000000
876600, 0.000000
877500, 0.091555
878400, 0.195301
879300, 0.195301
880200, 0.195301
881100, 0.195301
882000, 0.195301
882900, 0.141857
883800, 0.141857
884700, 0.091555
885600, 0.091555
886500, 0.091555
887400, 0.091555
888300, 0.091555
889200, 0.141857
890100, 0.195301
891000, 0.251983
891900, 0.311999
892800, 0.375443
893700, 0.375443
894600, 0.442412
895500, 0.442412
896400, 0.442412
897300, 0.512999
898200, 0.587300
899100, 0.587300
900000, 0.665411
900900, 0.665411
901800, 0.665411
902700, 0.665411
903600, 0.747427
904500, 0.747427
905400, 0.747427
906300, 0.833442
907200, 0.833442
908100, 0.923553
909000, 1.116442
909900, 1.326854
910800, 1.438869
911700, 1.438869
912600, 1.555552
913500, 1.555552
914400, 1.676996
915300, 1.676996
916200, 1.676996
917100, 1.676996
918000, 1.676996
918900, 1.676996
919800, 1.676996
920700, 1.676996
921600, 1.676996
922500, 1.676996
923400, 1.676996
924300, 1.555552
925200, 1.555552
926100, 1.555552
927000, 1.676996
927900, 1.676996
928800, 1.676996
929700, 1.676996
930600, 1.676996
931500, 1.676996
932400, 1.555552
933300, 1.555552
934200, 1.555552
935100, 1.438869
936000, 1.438869
936900, 1.438869
937800, 1.326854
938700, 1.326854
939600, 1.219410
940500, 1.219410
941400, 1.116442
942300, 1.017855
943200, 0.923553
944100, 0.833442
945000, 0.833442
945900, 0.747427
946800, 0.747427
947700, 0.747427
948600, 0.747427
949500, 0.747427
950400, 0.512999
951300, 0.512999
952200, 0.512999
953100, 0.442412
954000, 0.442412
954900, 0.442412
955800, 0.442412
956700, 0.442412
957600, 0.442412
958500, 0.442412
959400, 0.442412
960300, 0.375443
961200, 0.375443
962100, 0.442412
963000, 0.512999
963900, 0.512999
964800, 0.587300
965700, 0.665411
966600, 0.833442
967500, 0.923553
968400, 1.017855
969300, 1.116442
970200, 1.326854
971100, 1.438869
972000, 1.555552
972900, 1.803297
973800, 1.934551
974700, 2.212296
975600, 2.358978
976500, 2.668438
977400, 2.831405
978300, 2.999992
979200, 3.354404
980100, 3.354404
981000, 3.354404
981900, 3.354404
982800, 3.354404
983700, 3.174293
984600, 3.174293
985500, 3.174293
986400, 3.174293
987300, 3.174293
988200, 3.174293
989100, 3.174293
990000, 3.354404
990900, 3.354404
991800, 3.354404
992700, 3.354404
993600, 3.540420
994500, 3.540420
995400, 3.540420
996300, 3.540420
997200, 3.540420
998100, 3.354404
999000, 3.174293
999900, 2.999992
1000800, 2.831405
1001700, 2.668438
1002600, 2.510994
1003500, 2.358978
1004400, 2.212296
1005300, 2.212296
1006200, 2.212296
1007100, 2.212296
1008000, 2.212296
1008900, 2.212296
1009800, 2.358978
1010700, 2.358978
1011600, 2.358978
1012500, 2.212296
1013400, 2.212296
1014300, 2.212296
1015200, 2.070852
1016100, 2.070852
1017000, 2.070852
1017900, 2.070852
1018800, 1.934551
1019700, 1.934551
1020600, 1.934551
1021500, 1.934551
1022400, 1.934551
1023300, 1.934551
1024200, 1.803297
1025100, 1.676996
1026000, 1.555552
1026900, 1.438869
1027800, 1.219410
1028700, 1.116442
1029600, 0.923553
1030500, 0.833442
1031400, 0.665411
1032300, 0.587300
1033200, 0.512999
1034100, 0.512999
1035000, 0.512999
1035900, 0.512999
1036800, 0.512999
1037700, 0.512999
1038600, 0.442412
1039500, 0.442412
1040400, 0.442412
1041300, 0.442412
1042200, 0.442412
1043100, 0.442412
1044000, 0.442412
1044900, 0.512999
1045800, 0.587300
1046700, 0.665411
1047600, 0.665411
1048500, 0.833442
1049400, 0.923553
1050300, 1.116442
1051200, 1.219410
1052100, 1.438869
1053000, 1.555552
1053900, 1.676996
1054800, 1.934551
1055700, 1.934551
1056600, 2.070852
1057500, 2.212296
1058400, 2.212296
1059300, 2.358978
1060200, 2.510994
1061100, 2.510994
1062000, 2.668438
1062900, 2.831405
1063800, 2.999992
1064700, 3.174293
1065600, 3.354404
1066500, 3.930546
1067400, 4.345433
1068300, 5.015860
1069200, 5.495986
1070100, 5.746287
1071000, 5.746287
1071900, 5.746287
1072800, 6.003540
1073700, 6.267841
1074600, 6.267841
1075500, 6.539285
1076400, 6.817967
1077300, 6.817967
1078200, 6.817967
1079100, 7.103982
1080000, 7.103982
1080900, 7.397426
1081800, 7.698393
1082700, 8.006980
1083600, 8.323280
1084500, 8.323280
1085400, 8.647391
1086300, 8.647391
1087200, 8.647391
1088100, 8.647391
1089000, 8.647391
1089900, 8.647391
1090800, 8.647391
1091700, 8.647391
1092600, 8.323280
1093500, 8.323280
1094400, 8.323280
1095300, 8.006980
1096200, 7.698393
1097100, 7.397426
1098000, 7.103982
1098900, 7.103982
1099800, 6.817967
1100700, 6.817967
1101600, 6.539285
1102500, 6.539285
1103400, 6.539285
1104300, 6.267841
1105200, 6.267841
1106100, 6.267841
1107000, 6.267841
1107900, 6.003540
1108800, 6.003540
1109700, 6.003540
1110600, 6.003540
1111500, 6.003540
1112400, 5.746287
1113300, 5.746287
1114200, 5.495986
1115100, 5.252542
1116000, 5.252542
1116900, 4.785845
1117800, 4.562401
1118700, 4.345433
1119600, 4.134847
1120500, 4.134847
1121400, 4.134847
1122300, 4.134847
1123200, 2.668438
1124100, 2.212296
1125000, 1.803297
1125900, 1.438869
1126800, 1.116442
1127700, 0.833442
1128600, 0.587300
1129500, 0.375443
1130400, 0.195301
1131300, 0.141857
1132200, 0.044301
1133100, 0.000000
1134000, 0.000000
1134900, 0.000000
1135800, 0.000000
1136700, 0.000000
1137600, 0.044301
1138500, 0.044301
1139400, 0.044301
1140300, 0.044301
1141200, 0.044301
1142100, 0.044301
1143000, 0.044301
1143900, 0.091555
1144800, 0.091555
1145700, 0.141857
1146600, 0.195301
1147500, 0.251983
1148400, 0.375443
1149300, 0.375443
1150200, 0.375443
1151100, 0.375443
1152000, 0.375443
1152900, 0.442412
1153800, 0.512999
1154700, 0.512999
1155600, 0.587300
1156500, 0.747427
1157400, 0.833442
1158300, 1.017855
1159200, 1.219410
1160100, 1.676996
1161000, 2.070852
1161900, 2.668438
1162800, 3.354404
1163700, 3.354404
1164600, 3.540420
1165500, 3.732435
1166400, 3.732435
1167300, 3.732435
1168200, 3.540420
1169100, 3.540420
1170000, 3.354404
1170900, 2.999992
1171800, 2.668438
1172700, 2.358978
1173600, 2.070852
1174500, 1.803297
1175400, 1.438869
1176300, 1.219410
1177200, 1.017855
1178100, 0.923553
1179000, 0.833442
1179900, 0.747427
1180800, 0.665411
1181700, 0.512999
1182600, 0.442412
1183500, 0.375443
1184400, 0.251983
1185300, 0.141857
1186200, 0.091555
1187100, 0.000000
1188000, 0.000000
1188900, 0.000000
1189800, 0.000000
1190700, 0.000000
1191600, 0.000000
1192500, 0.000000
1193400, 0.000000
1194300, 0.000000
1195200, 0.000000
1196100, 0.000000
1197000, 0.000000
1197900, 0.000000
1198800, 0.000000
1199700, 0.000000
1200600, 0.000000
1201500, 0.000000
1202400, 0.000000
1203300, 0.000000
1204200, 0.000000
1205100, 0.000000
1206000, 0.000000
1206900, 0.000000
1207800, 0.000000
1208700, 0.000000
1209600, 0.000000
1210500, 0.091555
1211400, 0.141857
1212300, 0.251983
1213200, 0.311999
1214100, 0.375443
1215000, 0.512999
1215900, 0.587300
1216800, 0.665411
1217700, 0.747427
1218600, 0.923553
1219500, 1.017855
1220400, 1.116442
1221300, 1.116442
1222200, 1.116442
1223100, 1.116442
1224000, 1.116442
1224900, 1.116442
1225800, 1.219410
1226700, 1.219410
1227600, 1.219410
1228500, 1.326854
1229400, 1.326854
1230300, 1.326854
1231200, 1.326854
1232100, 1.326854
1233000, 1.219410
1233900, 1.219410
1234800, 1.116442
1235700, 1.219410
1236600, 1.326854
1237500, 1.438869
1238400, 1.555552
1239300, 1.555552
1240200, 1.676996
1241100, 1.676996
1242000, 1.803297
1242900, 1.934551
1243800, 2.070852
1244700, 2.212296
1245600, 2.358978
1246500, 2.510994
1247400, 2.668438
1248300, 2.831405
1249200, 2.999992
1250100, 3.174293
1251000, 3.174293
1251900, 3.354404
1252800, 3.354404
1253700, 3.354404
1254600, 3.354404
1255500, 3.354404
1256400, 3.174293
1257300, 3.174293
1258200, 3.174293
1259100, 2.999992
1260000, 2.999992
1260900, 2.999992
1261800, 2.831405
1262700, 2.831405
1263600, 2.668438
1264500, 2.668438
1265400, 2.510994
1266300, 2.358978
1267200, 2.212296
1268100, 2.212296
1269000, 2.070852
1269900, 2.070852
1270800, 2.070852
1271700, 2.070852
1272600, 1.934551
1273500, 1.934551
1274400, 1.803297
1275300, 1.803297
1276200, 1.676996
1277100, 1.676996
1278000, 1.555552
1278900, 1.438869
1279800, 1.438869
1280700, 1.326854
1281600, 1.219410
1282500, 1.326854
1283400, 1.438869
1284300, 1.438869
1285200, 1.555552
1286100, 1.555552
1287000, 1.555552
1287900, 1.676996
1288800, 1.676996
1289700, 1.803297
1290600, 1.934551
1291500, 1.934551
1292400, 2.070852
1293300, 2.070852
1294200, 2.070852
1295100, 2.070852
1296000, 2.212296
1296900, 2.212296
1297800, 2.358978
1298700, 2.358978
1299600, 2.358978
1300500, 2.510994
1301400, 2.510994
1302300, 2.668438
1303200, 2.668438
1304100, 2.668438
1305000, 2.668438
1305900, 2.510994
1306800, 2.510994
1307700, 2.510994
1308600, 2.510994
1309500, 2.510994
1310400, 2.510994
1311300, 2.668438
1312200, 2.668438
1313100, 2.831405
1314000, 2.831405
1314900, 2.668438
1315800, 2.510994
1316700, 2.358978
1317600, 2.212296
1318500, 2.212296
1319400, 2.358978
1320300, 2.358978
1321200, 2.358978
1322100, 2.668438
1323000, 2.999992
1323900, 3.174293
1324800, 3.540420
1325700, 3.732435
1326600, 3.930546
1327500, 4.134847
1328400, 4.134847
1329300, 4.345433
1330200, 4.345433
1331100, 4.345433
1332000, 4.345433
1332900, 4.562401
1333800, 4.785845
1334700, 4.785845
1335600, 5.015860
1336500, 5.015860
1337400, 5.015860
1338300, 5.252542
1339200, 5.252542
1340100, 5.252542
1341000, 5.252542
1341900, 5.252542
1342800, 5.252542
1343700, 5.252542
1344600, 5.015860
1345500, 5.015860
1346400, 5.015860
1347300, 5.015860
1348200, 5.015860
1349100, 4.785845
1350000, 4.785845
1350900, 4.785845
1351800, 5.015860
1352700, 5.015860
1353600, 5.015860
1354500, 5.015860
